/content/keras-retinanet/images/frame20190125-125623.jpg,457,69,567,111,1x4LRed
/content/keras-retinanet/images/frame20190125-125623.jpg,0,49,109,95,1x4LRed
/content/keras-retinanet/images/frame20190125-125623.jpg,350,11,447,46,1x4LRed
/content/keras-retinanet/images/frame20190125-125623.jpg,159,0,232,54,1x4LRed
/content/keras-retinanet/images/frame20190125-125636.jpg,224,262,367,332,1x4LRed
/content/keras-retinanet/images/frame20190125-125636.jpg,48,219,157,317,1x4LRed
/content/keras-retinanet/images/frame20190125-125636.jpg,432,185,567,242,1x4LRed
/content/keras-retinanet/images/frame20190125-125636.jpg,253,178,382,244,1x4LRed
/content/keras-retinanet/images/frame20190125-125636.jpg,440,110,551,172,1x4LRed
/content/keras-retinanet/images/frame20190125-125636.jpg,13,102,135,151,1x4LRed
/content/keras-retinanet/images/frame20190125-125636.jpg,154,56,267,109,1x4LRed
/content/keras-retinanet/images/frame20190125-125636.jpg,348,55,443,105,1x4LRed
/content/keras-retinanet/images/frame20190125-125708.jpg,229,250,309,388,1x4LRed
/content/keras-retinanet/images/frame20190125-125708.jpg,466,218,614,291,1x4LRed
/content/keras-retinanet/images/frame20190125-125708.jpg,241,143,370,230,1x4LRed
/content/keras-retinanet/images/frame20190125-125708.jpg,13,97,164,271,1x4LRed
/content/keras-retinanet/images/frame20190125-125708.jpg,197,74,310,130,1x4LRed
/content/keras-retinanet/images/frame20190125-125708.jpg,511,55,591,161,1x4LRed
/content/keras-retinanet/images/frame20190125-125708.jpg,363,52,475,122,1x4LRed
/content/keras-retinanet/images/frame20190125-125708.jpg,576,49,599,112,1x4LRed
/content/keras-retinanet/images/frame20190125-125708.jpg,609,0,640,4,1x4LRed
/content/keras-retinanet/images/frame20190125-125708.jpg,0,0,22,26,1x4LRed
/content/keras-retinanet/images/frame20190125-125738.jpg,206,257,358,358,1x4LRed
/content/keras-retinanet/images/frame20190125-125738.jpg,473,207,614,294,1x4LRed
/content/keras-retinanet/images/frame20190125-125738.jpg,19,181,160,268,1x4LRed
/content/keras-retinanet/images/frame20190125-125738.jpg,253,159,384,226,1x4LRed
/content/keras-retinanet/images/frame20190125-125738.jpg,439,96,519,186,1x4LRed
/content/keras-retinanet/images/frame20190125-125738.jpg,0,58,124,113,1x4LRed
/content/keras-retinanet/images/frame20190125-125738.jpg,576,49,600,114,1x4LRed
/content/keras-retinanet/images/frame20190125-125738.jpg,225,44,344,96,1x4LRed
/content/keras-retinanet/images/frame20190125-125738.jpg,430,39,539,89,1x4LRed
/content/keras-retinanet/images/frame20190125-125738.jpg,610,0,640,4,1x4LRed
/content/keras-retinanet/images/frame20190125-125738.jpg,0,0,23,26,1x4LRed
/content/keras-retinanet/images/frame20190125-125752.jpg,251,411,389,480,1x4LRed
/content/keras-retinanet/images/frame20190125-125752.jpg,28,292,178,365,1x4LRed
/content/keras-retinanet/images/frame20190125-125752.jpg,501,285,626,368,1x4LRed
/content/keras-retinanet/images/frame20190125-125752.jpg,267,208,397,275,1x4LRed
/content/keras-retinanet/images/frame20190125-125752.jpg,465,54,542,177,1x4LRed
/content/keras-retinanet/images/frame20190125-125752.jpg,0,0,69,57,1x4LRed
/content/keras-retinanet/images/frame20190125-125756.jpg,289,427,415,480,1x4LRed
/content/keras-retinanet/images/frame20190125-125756.jpg,547,336,640,405,1x4LRed
/content/keras-retinanet/images/frame20190125-125756.jpg,76,297,222,373,1x4LRed
/content/keras-retinanet/images/frame20190125-125756.jpg,318,230,452,290,1x4LRed
/content/keras-retinanet/images/frame20190125-125756.jpg,543,62,616,200,1x4LRed
/content/keras-retinanet/images/frame20190125-125756.jpg,0,0,119,33,1x4LRed
/content/keras-retinanet/images/frame20190125-125803.jpg,275,406,405,475,1x4LRed
/content/keras-retinanet/images/frame20190125-125803.jpg,57,295,204,371,1x4LRed
/content/keras-retinanet/images/frame20190125-125803.jpg,516,289,640,372,1x4LRed
/content/keras-retinanet/images/frame20190125-125803.jpg,288,212,419,282,1x4LRed
/content/keras-retinanet/images/frame20190125-125803.jpg,502,45,577,173,1x4LRed
/content/keras-retinanet/images/frame20190125-125803.jpg,0,0,62,34,1x4LRed
/content/keras-retinanet/images/frame20190125-125820.jpg,383,277,600,409,1x4LRed
/content/keras-retinanet/images/frame20190125-125820.jpg,11,194,230,315,1x4LRed
/content/keras-retinanet/images/frame20190125-125820.jpg,332,140,483,230,1x4LRed
/content/keras-retinanet/images/frame20190125-125820.jpg,0,60,61,106,1x4LRed
/content/keras-retinanet/images/frame20190125-125820.jpg,495,55,609,158,1x4LRed
/content/keras-retinanet/images/frame20190125-125820.jpg,189,7,336,71,1x4LRed
/content/keras-retinanet/images/frame20190125-125820.jpg,432,0,547,57,1x4LRed
/content/keras-retinanet/images/frame20190125-125826.jpg,58,337,249,480,1x4LRed
/content/keras-retinanet/images/frame20190125-125826.jpg,529,311,640,430,1x4LRed
/content/keras-retinanet/images/frame20190125-125826.jpg,0,216,81,315,1x4LRed
/content/keras-retinanet/images/frame20190125-125826.jpg,229,159,432,255,1x4LRed
/content/keras-retinanet/images/frame20190125-125826.jpg,2,42,28,64,1x4LRed
/content/keras-retinanet/images/frame20190125-125826.jpg,581,38,640,191,1x4LRed
/content/keras-retinanet/images/frame20190125-125826.jpg,324,0,467,35,1x4LRed
/content/keras-retinanet/images/frame20190125-125826.jpg,37,0,186,73,1x4LRed
/content/keras-retinanet/images/frame20190125-125830.jpg,124,378,282,462,1x4LRed
/content/keras-retinanet/images/frame20190125-125830.jpg,0,262,98,330,1x4LRed
/content/keras-retinanet/images/frame20190125-125830.jpg,413,233,573,340,1x4LRed
/content/keras-retinanet/images/frame20190125-125830.jpg,161,158,313,236,1x4LRed
/content/keras-retinanet/images/frame20190125-125830.jpg,402,0,486,106,1x4LRed
/content/keras-retinanet/images/frame20190125-125830.jpg,0,0,42,41,1x4LRed
/content/keras-retinanet/images/frame20190125-125835.jpg,316,436,451,480,1x4LRed
/content/keras-retinanet/images/frame20190125-125835.jpg,554,222,640,377,1x4LRed
/content/keras-retinanet/images/frame20190125-125835.jpg,141,20,329,106,1x4LRed
/content/keras-retinanet/images/frame20190125-125835.jpg,541,0,626,31,1x4LRed
/content/keras-retinanet/images/frame20190125-125911.jpg,236,295,395,408,1x4LRed
/content/keras-retinanet/images/frame20190125-125911.jpg,523,238,640,334,1x4LRed
/content/keras-retinanet/images/frame20190125-125911.jpg,27,202,174,299,1x4LRed
/content/keras-retinanet/images/frame20190125-125911.jpg,280,180,413,250,1x4LRed
/content/keras-retinanet/images/frame20190125-125911.jpg,475,110,556,208,1x4LRed
/content/keras-retinanet/images/frame20190125-125911.jpg,4,61,133,119,1x4LRed
/content/keras-retinanet/images/frame20190125-125911.jpg,244,49,364,104,1x4LRed
/content/keras-retinanet/images/frame20190125-125911.jpg,460,46,567,99,1x4LRed
/content/keras-retinanet/images/frame20190125-125911.jpg,518,0,640,6,1x4LRed
/content/keras-retinanet/images/frame20190125-125911.jpg,0,0,21,23,1x4LRed
/content/keras-retinanet/images/frame20190125-125915.jpg,242,285,399,397,1x4LRed
/content/keras-retinanet/images/frame20190125-125915.jpg,524,231,640,323,1x4LRed
/content/keras-retinanet/images/frame20190125-125915.jpg,35,195,178,291,1x4LRed
/content/keras-retinanet/images/frame20190125-125915.jpg,284,173,419,243,1x4LRed
/content/keras-retinanet/images/frame20190125-125915.jpg,476,105,557,202,1x4LRed
/content/keras-retinanet/images/frame20190125-125915.jpg,10,56,137,114,1x4LRed
/content/keras-retinanet/images/frame20190125-125915.jpg,247,45,368,99,1x4LRed
/content/keras-retinanet/images/frame20190125-125915.jpg,462,42,565,95,1x4LRed
/content/keras-retinanet/images/frame20190125-130110.jpg,101,284,191,325,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,147,203,208,256,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,396,179,464,219,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,250,152,309,195,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,313,116,370,156,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,474,108,537,146,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,109,101,156,144,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,228,83,294,116,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,364,55,424,86,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,183,53,240,84,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,202,7,264,30,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,572,0,640,5,PinBlack
/content/keras-retinanet/images/frame20190125-130110.jpg,0,0,26,30,PinBlack
/content/keras-retinanet/images/frame20190125-130124.jpg,73,293,149,348,PinBlack
/content/keras-retinanet/images/frame20190125-130124.jpg,174,187,245,231,PinBlack
/content/keras-retinanet/images/frame20190125-130124.jpg,380,182,452,223,PinBlack
/content/keras-retinanet/images/frame20190125-130124.jpg,279,114,356,166,PinBlack
/content/keras-retinanet/images/frame20190125-130124.jpg,466,110,537,143,PinBlack
/content/keras-retinanet/images/frame20190125-130124.jpg,86,107,133,151,PinBlack
/content/keras-retinanet/images/frame20190125-130124.jpg,212,88,278,122,PinBlack
/content/keras-retinanet/images/frame20190125-130124.jpg,144,64,210,95,PinBlack
/content/keras-retinanet/images/frame20190125-130124.jpg,362,49,420,75,PinBlack
/content/keras-retinanet/images/frame20190125-130124.jpg,185,8,244,33,PinBlack
/content/keras-retinanet/images/frame20190125-130124.jpg,554,0,640,6,PinBlack
/content/keras-retinanet/images/frame20190125-130149.jpg,58,261,133,313,PinBlack
/content/keras-retinanet/images/frame20190125-130149.jpg,159,165,227,208,PinBlack
/content/keras-retinanet/images/frame20190125-130149.jpg,358,163,427,202,PinBlack
/content/keras-retinanet/images/frame20190125-130149.jpg,288,128,336,174,PinBlack
/content/keras-retinanet/images/frame20190125-130149.jpg,446,97,521,129,PinBlack
/content/keras-retinanet/images/frame20190125-130149.jpg,78,90,130,131,PinBlack
/content/keras-retinanet/images/frame20190125-130149.jpg,198,70,263,103,PinBlack
/content/keras-retinanet/images/frame20190125-130149.jpg,331,68,386,106,PinBlack
/content/keras-retinanet/images/frame20190125-130149.jpg,137,50,203,80,PinBlack
/content/keras-retinanet/images/frame20190125-130149.jpg,349,37,410,64,PinBlack
/content/keras-retinanet/images/frame20190125-130149.jpg,153,13,216,40,PinBlack
/content/keras-retinanet/images/frame20190125-130210.jpg,181,185,229,240,PinBlack
/content/keras-retinanet/images/frame20190125-130210.jpg,353,157,414,205,PinBlack
/content/keras-retinanet/images/frame20190125-130210.jpg,41,144,90,192,PinBlack
/content/keras-retinanet/images/frame20190125-130210.jpg,560,141,627,184,PinBlack
/content/keras-retinanet/images/frame20190125-130210.jpg,137,131,196,179,PinBlack
/content/keras-retinanet/images/frame20190125-130210.jpg,471,88,521,128,PinBlack
/content/keras-retinanet/images/frame20190125-130210.jpg,79,86,127,128,PinBlack
/content/keras-retinanet/images/frame20190125-130210.jpg,252,73,295,112,PinBlack
/content/keras-retinanet/images/frame20190125-130210.jpg,331,37,373,72,PinBlack
/content/keras-retinanet/images/frame20190125-130210.jpg,91,30,141,81,PinBlack
/content/keras-retinanet/images/frame20190125-130210.jpg,151,13,212,39,PinBlack
/content/keras-retinanet/images/frame20190125-130224.jpg,342,171,415,203,PinBlack
/content/keras-retinanet/images/frame20190125-130224.jpg,497,169,545,219,PinBlack
/content/keras-retinanet/images/frame20190125-130224.jpg,183,158,260,193,PinBlack
/content/keras-retinanet/images/frame20190125-130224.jpg,21,153,100,184,PinBlack
/content/keras-retinanet/images/frame20190125-130224.jpg,66,97,145,124,PinBlack
/content/keras-retinanet/images/frame20190125-130224.jpg,369,83,418,123,PinBlack
/content/keras-retinanet/images/frame20190125-130224.jpg,220,79,288,110,PinBlack
/content/keras-retinanet/images/frame20190125-130224.jpg,437,78,506,103,PinBlack
/content/keras-retinanet/images/frame20190125-130224.jpg,307,40,372,65,PinBlack
/content/keras-retinanet/images/frame20190125-130224.jpg,88,31,135,82,PinBlack
/content/keras-retinanet/images/frame20190125-130224.jpg,154,12,198,44,PinBlack
/content/keras-retinanet/images/frame20190125-130231.jpg,79,192,141,247,PinBlack
/content/keras-retinanet/images/frame20190125-130231.jpg,336,161,400,209,PinBlack
/content/keras-retinanet/images/frame20190125-130231.jpg,481,157,559,200,PinBlack
/content/keras-retinanet/images/frame20190125-130231.jpg,5,98,98,177,PinBlack
/content/keras-retinanet/images/frame20190125-130231.jpg,364,76,472,115,PinBlack
/content/keras-retinanet/images/frame20190125-130231.jpg,112,59,163,95,PinBlack
/content/keras-retinanet/images/frame20190125-130231.jpg,262,52,320,87,PinBlack
/content/keras-retinanet/images/frame20190125-130231.jpg,298,39,354,73,PinBlack
/content/keras-retinanet/images/frame20190125-130231.jpg,116,20,161,55,PinBlack
/content/keras-retinanet/images/frame20190125-130245.jpg,59,201,150,235,PinBlack
/content/keras-retinanet/images/frame20190125-130245.jpg,313,175,389,206,PinBlack
/content/keras-retinanet/images/frame20190125-130245.jpg,479,161,541,206,PinBlack
/content/keras-retinanet/images/frame20190125-130245.jpg,21,142,101,172,PinBlack
/content/keras-retinanet/images/frame20190125-130245.jpg,0,102,66,135,PinBlack
/content/keras-retinanet/images/frame20190125-130245.jpg,350,86,472,122,PinBlack
/content/keras-retinanet/images/frame20190125-130245.jpg,96,65,168,92,PinBlack
/content/keras-retinanet/images/frame20190125-130245.jpg,263,45,354,101,PinBlack
/content/keras-retinanet/images/frame20190125-130245.jpg,89,24,156,48,PinBlack
/content/keras-retinanet/images/frame20190125-130356.jpg,566,243,621,300,PinBlack
/content/keras-retinanet/images/frame20190125-130356.jpg,0,200,71,243,PinBlack
/content/keras-retinanet/images/frame20190125-130356.jpg,218,167,294,211,PinBlack
/content/keras-retinanet/images/frame20190125-130356.jpg,501,131,564,175,PinBlack
/content/keras-retinanet/images/frame20190125-130356.jpg,63,89,131,128,PinBlack
/content/keras-retinanet/images/frame20190125-130356.jpg,423,83,492,120,PinBlack
/content/keras-retinanet/images/frame20190125-130356.jpg,278,71,350,98,PinBlack
/content/keras-retinanet/images/frame20190125-130356.jpg,461,47,519,82,PinBlack
/content/keras-retinanet/images/frame20190125-130356.jpg,191,44,256,74,PinBlack
/content/keras-retinanet/images/frame20190125-130356.jpg,103,17,170,42,PinBlack
/content/keras-retinanet/images/frame20190125-130356.jpg,379,13,439,39,PinBlack
/content/keras-retinanet/images/frame20190125-130450.jpg,484,201,571,239,PinBlack
/content/keras-retinanet/images/frame20190125-130450.jpg,0,198,94,232,PinBlack
/content/keras-retinanet/images/frame20190125-130450.jpg,245,171,321,217,PinBlack
/content/keras-retinanet/images/frame20190125-130450.jpg,67,116,149,146,PinBlack
/content/keras-retinanet/images/frame20190125-130450.jpg,481,110,556,138,PinBlack
/content/keras-retinanet/images/frame20190125-130450.jpg,397,95,449,152,PinBlack
/content/keras-retinanet/images/frame20190125-130450.jpg,262,90,317,131,PinBlack
/content/keras-retinanet/images/frame20190125-130450.jpg,480,41,539,75,PinBlack
/content/keras-retinanet/images/frame20190125-130450.jpg,326,16,380,65,PinBlack
/content/keras-retinanet/images/frame20190125-130450.jpg,142,16,207,66,PinBlack
/content/keras-retinanet/images/frame20190125-130450.jpg,395,3,451,30,PinBlack
/content/keras-retinanet/images/frame20190125-130503.jpg,0,446,472,480,PinBlack
/content/keras-retinanet/images/frame20190125-130503.jpg,420,294,503,348,PinBlack
/content/keras-retinanet/images/frame20190125-130503.jpg,253,110,318,151,PinBlack
/content/keras-retinanet/images/frame20190125-130503.jpg,442,94,503,131,PinBlack
/content/keras-retinanet/images/frame20190125-130503.jpg,271,68,343,93,PinBlack
/content/keras-retinanet/images/frame20190125-130503.jpg,175,57,242,86,PinBlack
/content/keras-retinanet/images/frame20190125-130503.jpg,431,41,492,74,PinBlack
/content/keras-retinanet/images/frame20190125-130503.jpg,364,18,412,50,PinBlack
/content/keras-retinanet/images/frame20190125-130503.jpg,307,7,360,38,PinBlack
/content/keras-retinanet/images/frame20190125-130503.jpg,185,5,260,47,PinBlack
/content/keras-retinanet/images/frame20190125-130503.jpg,405,0,456,25,PinBlack
/content/keras-retinanet/images/frame20190125-130513.jpg,0,442,545,480,PinBlack
/content/keras-retinanet/images/frame20190125-130513.jpg,416,290,503,345,PinBlack
/content/keras-retinanet/images/frame20190125-130513.jpg,248,104,311,146,PinBlack
/content/keras-retinanet/images/frame20190125-130513.jpg,437,97,515,130,PinBlack
/content/keras-retinanet/images/frame20190125-130513.jpg,268,66,342,92,PinBlack
/content/keras-retinanet/images/frame20190125-130513.jpg,172,55,240,86,PinBlack
/content/keras-retinanet/images/frame20190125-130513.jpg,422,51,492,83,PinBlack
/content/keras-retinanet/images/frame20190125-130513.jpg,143,10,208,39,PinBlack
/content/keras-retinanet/images/frame20190125-130513.jpg,296,2,337,34,PinBlack
/content/keras-retinanet/images/frame20190125-130513.jpg,370,0,402,5,PinBlack
/content/keras-retinanet/images/frame20190125-130513.jpg,197,0,271,41,PinBlack
/content/keras-retinanet/images/frame20190125-130540.jpg,0,473,90,480,PinBlack
/content/keras-retinanet/images/frame20190125-130540.jpg,10,185,82,232,PinBlack
/content/keras-retinanet/images/frame20190125-130540.jpg,218,174,285,222,PinBlack
/content/keras-retinanet/images/frame20190125-130540.jpg,414,132,467,176,PinBlack
/content/keras-retinanet/images/frame20190125-130540.jpg,280,130,355,162,PinBlack
/content/keras-retinanet/images/frame20190125-130540.jpg,254,72,384,110,PinBlack
/content/keras-retinanet/images/frame20190125-130540.jpg,495,58,562,83,PinBlack
/content/keras-retinanet/images/frame20190125-130540.jpg,59,53,127,87,PinBlack
/content/keras-retinanet/images/frame20190125-130540.jpg,298,27,364,53,PinBlack
/content/keras-retinanet/images/frame20190125-130540.jpg,149,20,213,45,PinBlack
/content/keras-retinanet/images/frame20190125-130540.jpg,409,18,454,51,PinBlack
/content/keras-retinanet/images/frame20190125-130608.jpg,15,179,94,232,PinBlack
/content/keras-retinanet/images/frame20190125-130608.jpg,0,176,24,195,PinBlack
/content/keras-retinanet/images/frame20190125-130608.jpg,399,173,454,238,PinBlack
/content/keras-retinanet/images/frame20190125-130608.jpg,440,119,518,150,PinBlack
/content/keras-retinanet/images/frame20190125-130608.jpg,151,93,218,132,PinBlack
/content/keras-retinanet/images/frame20190125-130608.jpg,343,83,418,111,PinBlack
/content/keras-retinanet/images/frame20190125-130608.jpg,55,59,132,86,PinBlack
/content/keras-retinanet/images/frame20190125-130608.jpg,487,37,538,88,PinBlack
/content/keras-retinanet/images/frame20190125-130608.jpg,148,21,214,47,PinBlack
/content/keras-retinanet/images/frame20190125-130608.jpg,409,19,453,53,PinBlack
/content/keras-retinanet/images/frame20190125-130608.jpg,283,17,341,67,PinBlack
/content/keras-retinanet/images/frame20190125-131406.jpg,149,182,245,254,Gear20Beige
/content/keras-retinanet/images/frame20190125-131406.jpg,504,169,594,234,Gear20Beige
/content/keras-retinanet/images/frame20190125-131406.jpg,323,103,407,158,Gear20Beige
/content/keras-retinanet/images/frame20190125-131406.jpg,528,77,624,129,Gear20Beige
/content/keras-retinanet/images/frame20190125-131406.jpg,124,66,218,117,Gear20Beige
/content/keras-retinanet/images/frame20190125-131406.jpg,342,10,421,52,Gear20Beige
/content/keras-retinanet/images/frame20190125-131406.jpg,149,0,234,35,Gear20Beige
/content/keras-retinanet/images/frame20190125-131416.jpg,185,180,292,250,Gear20Beige
/content/keras-retinanet/images/frame20190125-131416.jpg,411,148,502,211,Gear20Beige
/content/keras-retinanet/images/frame20190125-131416.jpg,284,102,382,157,Gear20Beige
/content/keras-retinanet/images/frame20190125-131416.jpg,63,100,165,158,Gear20Beige
/content/keras-retinanet/images/frame20190125-131416.jpg,495,76,595,128,Gear20Beige
/content/keras-retinanet/images/frame20190125-131416.jpg,358,23,450,67,Gear20Beige
/content/keras-retinanet/images/frame20190125-131416.jpg,206,12,302,54,Gear20Beige
/content/keras-retinanet/images/frame20190125-131426.jpg,170,227,279,306,Gear20Beige
/content/keras-retinanet/images/frame20190125-131426.jpg,476,163,575,229,Gear20Beige
/content/keras-retinanet/images/frame20190125-131426.jpg,63,100,180,158,Gear20Beige
/content/keras-retinanet/images/frame20190125-131426.jpg,251,95,359,150,Gear20Beige
/content/keras-retinanet/images/frame20190125-131426.jpg,501,70,600,120,Gear20Beige
/content/keras-retinanet/images/frame20190125-131426.jpg,360,18,451,61,Gear20Beige
/content/keras-retinanet/images/frame20190125-131426.jpg,206,12,302,54,Gear20Beige
/content/keras-retinanet/images/frame20190125-131434.jpg,402,386,497,480,Gear20Beige
/content/keras-retinanet/images/frame20190125-131434.jpg,117,231,221,323,Gear20Beige
/content/keras-retinanet/images/frame20190125-131434.jpg,460,157,545,237,Gear20Beige
/content/keras-retinanet/images/frame20190125-131434.jpg,283,36,372,108,Gear20Beige
/content/keras-retinanet/images/frame20190125-131434.jpg,73,30,168,102,Gear20Beige
/content/keras-retinanet/images/frame20190125-131442.jpg,393,342,489,453,Gear20Beige
/content/keras-retinanet/images/frame20190125-131442.jpg,41,224,155,334,Gear20Beige
/content/keras-retinanet/images/frame20190125-131442.jpg,414,40,513,142,Gear20Beige
/content/keras-retinanet/images/frame20190125-131448.jpg,421,398,501,480,Gear20Beige
/content/keras-retinanet/images/frame20190125-131448.jpg,133,296,226,391,Gear20Beige
/content/keras-retinanet/images/frame20190125-131448.jpg,445,149,527,234,Gear20Beige
/content/keras-retinanet/images/frame20190125-131448.jpg,5,54,98,139,Gear20Beige
/content/keras-retinanet/images/frame20190125-131448.jpg,236,22,324,106,Gear20Beige
/content/keras-retinanet/images/frame20190125-131456.jpg,505,396,587,480,Gear20Beige
/content/keras-retinanet/images/frame20190125-131456.jpg,0,359,101,456,Gear20Beige
/content/keras-retinanet/images/frame20190125-131456.jpg,222,289,313,381,Gear20Beige
/content/keras-retinanet/images/frame20190125-131456.jpg,529,143,614,231,Gear20Beige
/content/keras-retinanet/images/frame20190125-131456.jpg,96,43,187,129,Gear20Beige
/content/keras-retinanet/images/frame20190125-131456.jpg,326,15,416,100,Gear20Beige
/content/keras-retinanet/images/frame20190125-131503.jpg,539,406,560,415,Gear20Beige
/content/keras-retinanet/images/frame20190125-131503.jpg,529,309,640,444,Gear20Beige
/content/keras-retinanet/images/frame20190125-131503.jpg,79,168,211,305,Gear20Beige
/content/keras-retinanet/images/frame20190125-131503.jpg,561,0,640,45,Gear20Beige
/content/keras-retinanet/images/frame20190125-131509.jpg,520,317,577,387,Gear20Beige
/content/keras-retinanet/images/frame20190125-131509.jpg,105,286,193,385,Gear20Beige
/content/keras-retinanet/images/frame20190125-131509.jpg,322,211,388,297,Gear20Beige
/content/keras-retinanet/images/frame20190125-131509.jpg,533,101,589,171,Gear20Beige
/content/keras-retinanet/images/frame20190125-131509.jpg,401,0,463,34,Gear20Beige
/content/keras-retinanet/images/frame20190125-131509.jpg,212,0,276,25,Gear20Beige
/content/keras-retinanet/images/frame20190125-131518.jpg,583,443,640,480,Gear20Beige
/content/keras-retinanet/images/frame20190125-131518.jpg,376,358,474,463,Gear20Beige
/content/keras-retinanet/images/frame20190125-131518.jpg,536,176,619,261,Gear20Beige
/content/keras-retinanet/images/frame20190125-131518.jpg,370,0,457,22,Gear20Beige
/content/keras-retinanet/images/frame20190125-131522.jpg,382,445,455,480,Gear20Beige
/content/keras-retinanet/images/frame20190125-131522.jpg,0,328,124,457,Gear20Beige
/content/keras-retinanet/images/frame20190125-131522.jpg,345,12,491,157,Gear20Beige
/content/keras-retinanet/images/frame20190125-131522.jpg,61,0,179,44,Gear20Beige
/content/keras-retinanet/images/frame20190125-131525.jpg,427,398,547,480,Gear20Beige
/content/keras-retinanet/images/frame20190125-131525.jpg,66,296,184,416,Gear20Beige
/content/keras-retinanet/images/frame20190125-131525.jpg,411,23,545,150,Gear20Beige
/content/keras-retinanet/images/frame20190125-131525.jpg,134,0,245,35,Gear20Beige
/content/keras-retinanet/images/frame20190125-131528.jpg,0,421,27,452,Gear20Beige
/content/keras-retinanet/images/frame20190125-131528.jpg,503,364,615,480,Gear20Beige
/content/keras-retinanet/images/frame20190125-131528.jpg,143,253,268,369,Gear20Beige
/content/keras-retinanet/images/frame20190125-131528.jpg,515,21,626,138,Gear20Beige
/content/keras-retinanet/images/frame20190125-131528.jpg,0,0,86,83,Gear20Beige
/content/keras-retinanet/images/frame20190125-131531.jpg,551,385,640,480,Gear20Beige
/content/keras-retinanet/images/frame20190125-131531.jpg,0,352,104,460,Gear20Beige
/content/keras-retinanet/images/frame20190125-131531.jpg,208,269,324,376,Gear20Beige
/content/keras-retinanet/images/frame20190125-131531.jpg,581,71,640,178,Gear20Beige
/content/keras-retinanet/images/frame20190125-131531.jpg,321,0,417,28,Gear20Beige
/content/keras-retinanet/images/frame20190125-131531.jpg,47,0,153,90,Gear20Beige
/content/keras-retinanet/images/frame20190125-131534.jpg,568,385,640,480,Gear20Beige
/content/keras-retinanet/images/frame20190125-131534.jpg,4,344,119,450,Gear20Beige
/content/keras-retinanet/images/frame20190125-131534.jpg,242,265,351,371,Gear20Beige
/content/keras-retinanet/images/frame20190125-131534.jpg,607,101,640,192,Gear20Beige
/content/keras-retinanet/images/frame20190125-131534.jpg,361,0,460,34,Gear20Beige
/content/keras-retinanet/images/frame20190125-131534.jpg,84,0,193,82,Gear20Beige
